"순번","비상소화장치ID","비상소화장치번호","서소코드","최종변경일시","새주소","위도","경도"
"1946","739206009","000012","73252","20090413204525","푸른길36","37.5525943","127.0801144"
"1947","739808013","000094","73251","20090414103732","희망길20","37.5564846","127.0702492"
"1949","739306006","000044","73255","20090415081059"," ","37.5382682","127.0547139"
"1950","739306007","000041","73255","20090415081115"," ","37.5348222","127.0666092"
"1951","739406003","000058","73255","20090415081128"," ","37.5366032","127.0519016"
"1952","739808033","000109","73255","20090415081416","광신마을길32","37.537184","127.0755938"
"1953","739808036","000132","73255","20090415082340"," ","37.538694","127.0639393"
"1954","739206029","000001","73254","20090415133154"," ","37.5538808","127.023064"
"1955","739206004","000028","73254","20090415152502","금호공원길16","37.5536145","127.0175778"
"1956","730105007","000117","73254","20090415152637","믿음1길24","37.5557489","127.0188189"
"1957","730105002","000112","73251","20090415200225","한우리길15","37.5492918","127.0537413"
"2022","829412002","000018","82253","20090423190051"," ","37.5508957","127.1349181"
"2023","749305001","000016","74253","20090423190443","신창길71","37.5370017","126.9558711"
"2024","748909001","000001","74253","20090423190822"," ","37.5350279","126.9549052"
"2026","829810024","000070","82251","20090424110803","굽은다리9길17","37.5424951","127.1367741"
"2027","749412016","000058","74253","20090423192541","백빈길23","37.5237562","126.9608567"
"2028","749412001","000052","74253","20090423192717"," ","37.5371855","126.9624696"
"2029","740205004","000125","74253","20090423193437"," ","37.534077","126.9530911"
"2030","749706002","000098","74253","20090423194026"," ","37.5377737","126.9616958"
"2031","829810015","000061","82251","20090425143520","굽은다리1길20","37.5431151","127.1324356"
"2032","829808002","000041","82251","20090424110627","미나리꽝길39","37.5452226","127.1365321"
"2033","739808040","000008","73253","20090424132653"," ","37.5664532","127.0336089"
"2034","730509001","000130","73253","20090424132950"," ","37.5694863","127.0412913"
"2035","739808035","000131","73253","20090424134412"," ","37.5700588","127.038313"
"2036","739808037","000133","73253","20090424134534"," ","37.5707287","127.0422104"
"2038","739808041","000082","73250","20090430170910"," ","37.5358155","127.0797522"
"2039","719501026","3-1","71253","20091106211909"," ","37.5802069","126.9884736"
"2040","829608003","000013","82250","20090422132831"," ","37.5357235","127.1259888"
"2041","829808008","000039","82253","20090423102915","신암새싹3길14","37.5489397","127.1254745"
"2042","749406005","000039","74253","20090423192258","삼호정3길20-10","37.537084","126.9552951"
"2043","759105001","006","75250","20090504114159"," ","37.5675674","127.0573992"
"2044","829810008","000050","82250","20090423092257","둔촌로57","37.5266183","127.135004"
"2045","829810017","000063","82253","20090423112830"," ","37.5558444","127.1349286"
"2046","749205001","000011","74250","20090423160010","다래1길27","37.5521812","126.9657664"
"2047","719504002","01-05","71250","20090409113705","가회동한옥길48-1","37.5840524","126.9832841"
"2048","719604002","000268","72255","20090325113130"," ","37.5579835","126.9637958"
"2050","819911002","02","81250","20090329102251"," ","37.5534443","126.8739496"
"2051","769806001","000063","76252","20090417183706","원당산길13","37.5271364","126.9024423"
"2052","729208003","000017","72254","20090402002308"," ","37.5633537","127.0151783"
"2053","779605017","78","77252","20090329104707"," ","37.6116713","127.0122164"
"2054","879305001","000074","91250","20090409122224"," ","37.48903","126.9119457"
"2055","749406008","000042","74252","20120313202324","후암동길62","37.5479967","126.9740254"
"2056","730105010","000120","73256","20090415234610","새오름4길5","37.5604078","127.0893084"
"2057","849810033","73","84251","20090328100604"," ","37.6686413","127.0306531"
"2058","719809012","96","92253","20090329145307","농방6길31-1","37.5585874","126.9578637"
"2059","759206010","039","75253","20090504113151","새마을길50","37.5893016","127.0387285"
"2060","879804005","000256","91250","20090409122728"," ","37.4962484","126.9219859"
"2061","879711005","000209","91252","20090417112320","영도길26","37.5047125","126.9405192"
"2062","870206005","000165","87251","20090416103449","덕적6길43","37.4832344","126.9597342"
"2063","879611016","000129","87252","20090416164829","향나무길24","37.4831637","126.9307422"
"2064","849810037","96","84251","20090325112910"," ","37.6737997","127.0459763"
"2065","910209006","000324","91251","20090330160648","성대3길53","37.5043962","126.9705322"
"2066","739206021","000033","73256","20090415234720"," ","37.5645182","127.0818998"
"2068","719706007","4-45","71254","20090331080406","시계골목길2","37.5698627","126.9970601"
"2069","900311007","3-26","90252","20090324184609","등나무공원길9","37.5955667","127.0970174"
"2070","910311006","000332","91253","20090409103050","까치20길17","37.4802528","126.9702071"
"2071","759706002","028","75255","20090504121936","휘경서7길23","37.5922228","127.0595512"
"2072","849810035","91","84251","20090328101040","서원내3길11","37.6833689","127.0446009"
"2073","750407001","069","75252","20090504122212","전동새싹1길3","37.578556","127.0594729"
"2074","919606002","000204","91251","20090330162026","송학2길18","37.5087291","126.9380538"
"2075","800205003","000075","80255","20090409163955","송동길51","37.4619529","127.0139851"
"2076","739808007","000085","73251","20090415200456","초롱길13","37.5506097","127.0430081"
"2077","770106004","183","77250","20090326170248","무궁화2길17","37.6021602","127.0307921"
"2078","879912106","000124","87253","20090403091023","울배길23-4","37.4693557","126.9181206"
"2080","829810021","000067","82250","20090423092619","왁새길1-8","37.5331405","127.1298277"
"2081","739808014","000100","73254","20090420135820"," ","37.5525113","127.0298443"
"2082","719810012","4-53","71254","20090331075941","명륜길23-1","37.5884807","126.9952395"
"2083","829811006","000057","82251","20090424110842","천중길19","37.5491609","127.1404347"
"2084","729606020","000162","72254","20090329054351","묵정길41","37.5596358","127.0008366"
"2085","900311001","1-12","90250","20090327160312","태릉얄개3길14","37.6113002","127.0792598"
"2086","719509015","5-16","71255","20090326192510"," ","37.5961156","126.9625021"
"2087","879507008","000137","91252","20090408121731"," ","37.4965759","126.9472297"
"2088","719809004","2-4","71252","20090401112355"," ","37.5870602","126.966601"
"2011","820203003","000086","82254","20090423185116"," ","37.5448228","127.1668024"
"2025","829808001","000032","82253","20090423191013","볕우물3길17","37.5529445","127.1360507"
"1958","739808011","000087","73251","20090415200355","감나무6길13","37.5493153","127.0544734"
"1959","779810027","176","77252","20090416145743"," ","37.6116046","127.0271629"
"1960","779908001","87","77252","20090416150819"," ","37.6098403","127.0179892"
"1961","779908014","100","77252","20090416153812"," ","37.6046657","127.0194307"
"1963","749412007","000069","74253","20090417000042"," ","37.5225659","126.9635394"
"1964","749807009","000134","74253","20090417000131"," ","37.5223832","126.9648648"
"1965","749605001","000084","74251","20090418122922","마전터2길57-1","37.5306972","127.002562"
"1966","739406007","000053","73254","20090418121447"," ","37.560416","127.0309935"
"1967","749406011","000045","74251","20090418123020","마전터2길19-1","37.5289446","127.0032516"
"1968","749406010","000044","74251","20090418123106","황토길78","37.5309204","127.0016951"
"1969","730305001","000129","73253","20090418165737","사근고개11길13","37.5616308","127.0470283"
"1970","739206014","000043","73253","20090420101518"," ","37.5568015","127.0408332"
"1971","739206027","000037","73253","20090420102630","삼산3길30-4","37.5541148","127.0408527"
"1972","739206015","000046","73253","20090420102917"," ","37.5538235","127.0422644"
"1973","739808025","000096","73253","20090420103438"," ","37.5575036","127.0369064"
"1975","739808024","000095","73253","20090421161401","긴마루재2길32","37.5682737","127.0268782"
"1976","739206002","000030","73254","20090421140618"," ","37.5462354","127.0120625"
"1977","820203002","000085","82254","20090423185457"," ","37.5381183","127.1508103"
"1978","730205002","000125","73253","20090421161639","마루턱2길16","37.5563397","127.0382887"
"1979","829810016","000062","82254","20090423185344"," ","37.5364298","127.138416"
"1980","829306001","000010","82254","20090423185231"," ","37.5374009","127.1430763"
"1981","829810013","000058","82254","20090423185305"," ","37.547981","127.1722339"
"1982","829707010","000014","82251","20090422144157","해공공원1길19","37.5423752","127.1267577"
"1983","829811009","000095","82252","20090422111230"," ","37.5692842","127.1577964"
"1984","829810012","000056","82252","20090422111327"," ","37.5766746","127.16862"
"1985","820107004","000083","82251","20090424110014","구천면길269","37.5435257","127.1319199"
"1987","779501020","46","77252","20090416154514"," ","37.6058974","127.000145"
"1988","739306004","000045","73256","20090410191343"," ","37.5674155","127.0898846"
"1989","759605006","045","75253","20090504113322"," ","37.58038","127.0421776"
"1990","739506007","000065","73255","20090415082214"," ","37.5371968","127.0641536"
"1991","739306003","000049","73251","20090415200317","새말12길36","37.5541899","127.0690025"
"1992","779908019","105","77252","20090416154841"," ","37.6015029","127.0107864"
"1993","820211003","000089","82251","20090424110023","정든길10-13","37.5441243","127.1316949"
"1994","809605002","000026","80251","20090409165247"," ","37.464055","126.9899777"
"1995","730205001","000124","73256","20090423145524","새오름4길11","37.5603408","127.0896842"
"1996","729909028","059","75253","20090504113827"," ","37.5848237","127.0342463"
"1997","739406004","000050","73255","20090415081143"," ","37.5409779","127.0564987"
"1998","779810029","178","77252","20090416144611"," ","37.6005396","127.02006"
"1999","730109001","000121","73254","20090419112139","조망2길32","37.5496496","127.0238251"
"2000","739206001","000029","73254","20090421141724"," ","37.5484875","127.0139037"
"1948","769908004","000069","76253","20090415075716"," ","37.4871088","126.9004547"
"1962","749412002","000064","74253","20090416234720"," ","37.5222718","126.9654823"
"1974","739808016","000102","73254","20090421161939","매봉7길31","37.5458271","127.0117755"
"1986","820410002","000093","82251","20090422111926","노들2길11","37.5428539","127.1311703"
"2001","779501005","55","77251","20090409193337"," ","37.5997233","127.0146906"
"2002","739808021","000091","73256","20090423145539","용마동길69","37.55888","127.0856653"
"2003","739206039","000013","73254","20090415132842"," ","37.5547789","127.023826"
"2004","779810025","174","77252","20090416151601"," ","37.6069033","127.0217385"
"2005","730105006","000116","73253","20090418165048"," ","37.561372","127.0291458"
"2006","739206028","000031","73254","20090420133118","금호돌산길66","37.5499447","127.0143307"
"2007","829808009","000040","82251","20090421225011","머리산길39-5","37.5410609","127.1331251"
"2008","820107003","000082","82250","20090423152435","윗말4길20","37.5367821","127.1273118"
"2009","829810014","000060","82250","20090423092511"," ","37.5288131","127.1343296"
"2010","829808007","000038","82254","20090423185429"," ","37.5471986","127.1705201"
"2012","829810020","000066","82250","20090422145003","성안길17","37.5312173","127.1349842"
"2013","739606007","000076","73253","20090422150002"," ","37.5564555","127.0249013"
"2014","739409001","000056","73253","20090422150037"," ","37.5662452","127.0288292"
"2015","739203001","000027","73256","20090422150112"," ","37.5554167","127.0320709"
"2016","829808003","000034","82253","20090423113219"," ","37.5594866","127.1365734"
"2017","740407001","000129","74250","20090423160235","청파새싹2길7-2","37.5486049","126.9640749"
"2018","749406030","000034","74250","20090423160645","능안길86-9","37.5399274","126.9639189"
"2019","749406029","000033","74250","20090423160907","새벽길52","37.5398218","126.9696011"
"2020","829810010","000054","82253","20090423185532","해태길7-2","37.5516074","127.1294699"
"2021","749305002","000017","74253","20090423185651"," ","37.5380063","126.9579238"
"1861","729406007","06-55","71257","20090402225217"," ","37.5752961","127.0125716"
"1862","729911008","397","72255","20090403080828"," ","37.5562948","126.9776585"
"1863","789312025","42","78251","20090403092545"," ","37.6074261","126.927324"
"1864","789606002","50","78250","20090403093223"," ","37.6143989","126.9301964"
"1865","719610004","000377","72255","20090403185157","박우물1길10","37.5540458","126.9647354"
"1866","879912079","000027","91251","20090330161422"," ","37.5113141","126.9420798"
"1867","879507018","000129","91250","20090409123211","중계12길9","37.5098896","126.9345255"
"1868","849410002","32","84250","20090704130455"," ","37.648356","127.0310734"
"1870","839307005","000041","83252","20090401233829"," ","37.5557893","126.9078304"
"1871","839406006","000050","83252","20090406004452"," ","37.5538847","126.9065576"
"1872","879912055","000032","87250","20090402210856"," ","37.4694293","126.9296945"
"1873","719508004","4-34","71254","20090331081043","송동5길19","37.5908527","127.0004236"
"1874","729506003","055","75253","20090504113602"," ","37.585634","127.0352173"
"1875","729208001","000015","72250","20090325122406"," ","37.5613781","127.0085807"
"1876","729512032","000129","72254","20090329090451"," ","37.5539333","127.0075379"
"1877","729504011","06-02","71257","20090402225952"," ","37.5763118","127.0197828"
"1878","729710008","06-20","71257","20090326212300"," ","37.5707487","127.0136104"
"1879","729504020","000088","72251","20090326025310"," ","37.5656419","127.002924"
"1880","729306005","000024","72254","20090415101106"," ","37.5506937","127.0054356"
"1882","729512022","06-33","71257","20090402225912"," ","37.5729741","127.0211911"
"1883","719512004","2-24","71252","20090401110130","금천다리2길1","37.5767519","126.9716102"
"1884","719605013","000264","72255","20090330091822","회현1길19","37.5578417","126.9813276"
"1885","719609004","000395","72255","20090328131442"," ","37.5547185","126.9747772"
"1886","729606023","000167","72254","20090329054039","필동길96","37.5538453","126.9968137"
"1887","879512010","000077","87251","20090402232756"," ","37.4895401","126.9337819"
"1888","879507005","000134","91252","20090408114209"," ","37.5013995","126.939273"
"1889","879507010","000139","91253","20090409102941"," ","37.4944622","126.9522064"
"1890","879912061","000001","91251","20090330154909"," ","37.5016247","126.9623131"
"1891","879512005","000072","87250","20090402210912"," ","37.4716901","126.9310115"
"1893","879509001","000028","87250","20090402211243","남현12길12","37.4718321","126.9727291"
"1894","729606002","000180","72254","20090403194725","붓골1길36","37.5589464","126.9929311"
"1895","719512003","000399","72255","20090403011623","풍년길6-11","37.5577498","126.9823619"
"1896","839406003","000047","83250","20090406171110","고산4길39","37.5533979","126.9434434"
"1897","719607002","2-22","71252","20090401110243","체부동1길15","37.578267","126.9708861"
"1898","719501025","139","92253","20090326124710","현저길101","37.5772565","126.9535526"
"1899","729512012","06-46","71257","20090402230806"," ","37.5787727","127.0104783"
"1900","719401005","131","92253","20090402190633"," ","37.5608043","126.9644301"
"1901","779501019","45","77250","20090326165616"," ","37.6000014","127.0358293"
"1902","789312028","53","92252","20090402234320"," ","37.5965118","126.9547137"
"1903","779401001","31","77250","20090326165502"," ","37.6055765","127.030004"
"1905","749406009","000043","74251","20090418122959"," ","37.5329705","126.9988741"
"1906","879805002","000140","87250","20090402212141"," ","37.4759246","126.9405996"
"1907","879912088","000041","87251","20090328212555"," ","37.4879678","126.9485506"
"1908","719609005","000237","72255","20090327200848"," ","37.5541504","126.9631138"
"1909","879912060","000082","91253","20090905075500"," ","37.495852","126.9502256"
"1910","769305010","000025","76253","20090404075252"," ","37.4879098","126.9004402"
"1911","879005002","000059","87253","20090403094519"," ","37.4632354","126.9164711"
"1912","879912025","000053","87252","20090403004743"," ","37.4759031","126.9280373"
"1913","879912100","000116","87253","20090403093338"," ","37.4685504","126.9224146"
"1914","748909003","000003","74252","20090326225456"," ","37.5503071","126.9787022"
"1916","749605002","000085","74251","20090329205533","장문고개서5길6","37.5266609","126.9974462"
"1917","729710009","06-13","71257","20090326215312"," ","37.571654","127.0121242"
"1918","839808001","000064","83251","20090328205140","보름물길40","37.5490801","126.9446412"
"1919","729504018","000081","72251","20090404094017","배오개길63","37.5648827","126.9985203"
"1920","719409013","5-2","71255","20090326191418","먹정굴4길21-15","37.6118926","126.9582984"
"1921","719409022","3-34","71253","20090402090113","계동길81-1","37.5830639","126.9868929"
"1922","719501014","000064","72252","20090328185902"," ","37.5593418","126.9860445"
"1923","759206003","014","75255","20090504121714"," ","37.5962495","127.0634387"
"1924","899910027","027","89251","20090408084256"," ","37.5249796","126.8517084"
"1925","869605001","4-11","90253","20090414101405"," ","37.5957635","127.0750118"
"1926","779305008","29","77253","20090408171838"," ","37.6129105","127.0466493"
"1928","729909027","058","75253","20090504113757","한빛길89","37.5791562","127.0293359"
"1929","768905002","000007","76253","20090409175807"," ","37.503464","126.9090546"
"1930","769605002","000050","76253","20090409175824"," ","37.5037964","126.9072948"
"2156","900207004","1-10","90250","20090327154836"," ","37.6178713","127.1003911"
"2157","869601002","1-2","90250","20090327160107"," ","37.6076673","127.0792152"
"2158","872000002","000275","91251","20090330152845"," ","37.4929485","126.9808838"
"2159","749612002","000088","74250","20090330192125"," ","37.539842","126.9714298"
"2160","859806004","000090","85251","20090327175726"," ","37.4924016","126.8475971"
"2161","859310002","000028","85251","20090327175950"," ","37.4974951","126.84439"
"2162","850104003","000084","85257","20090327185939"," ","37.4819088","126.890593"
"2163","859408001","000025","85257","20090327191218"," ","37.4864627","126.8842226"
"2164","869812010","4-2","90253","20090414101600"," ","37.5988678","127.0743318"
"2165","779501018","44","77253","20090420153606"," ","37.6157101","127.0566361"
"2166","719610006","94","92253","20090329145140"," ","37.5612384","126.9580164"
"2167","719502008","000372","72255","20090330100901","은행나무1길22","37.558118","126.9802196"
"2168","829210002","000007","82250","20090422145031"," ","37.5275586","127.1351619"
"2169","749612001","000087","74250","20090423160154","만리시장3길18","37.5499115","126.9651028"
"2170","729606021","052","75253","20090504113413","숭인중길9","37.5734287","127.0250612"
"2171","879512011","000081","87250","20090402210904"," ","37.4677514","126.93023"
"2172","829608001","000012","82251","20090423162511"," ","37.5442115","127.13604"
"2173","879512007","000075","87251","20090402233426"," ","37.4870858","126.9404075"
"2174","779605005","66","77253","20090408171856"," ","37.5999061","127.0189579"
"2175","769305002","000027","76253","20090404075309"," ","37.4905794","126.8971801"
"2176","869812008","4-9","86253","20090408132007"," ","37.6249906","127.0557586"
"2092","729710004","06-18","71257","20090326215050"," ","37.5717493","127.0129643"
"2104","909805302","3-30","90252","20090324165013"," ","37.5898609","127.0915114"
"2115","909805301","3-29","90252","20090324164954"," ","37.5902091","127.0925579"
"2121","879912034","000042","91251","20090330154148"," ","37.5078033","126.9563073"
"2132","859407004","000033","85254","20090326210026"," ","37.4740822","126.900952"
"2144","900406001","1-14","90250","20090327155342","능마을3길21-2","37.6154224","127.1111523"
"2177","869812006","3-2","86252","20090403133907"," ","37.6234388","127.0772635"
"2179","739206024","000017","73256","20090410191408"," ","37.5471008","127.021608"
"2180","739306002","000048","73252","20090408172554","화양정길20","37.5468101","127.0718011"
"2181","779401005","35","77250","20090326190830"," ","37.585809","127.0316631"
"2182","789412012","71","92252","20090402235130"," ","37.5868794","126.945493"
"2183","729512015","06-05","71257","20090402230412"," ","37.5755107","127.0193223"
"2185","879405001","000118","91252","20090408113243"," ","37.5004509","126.9352463"
"2186","869705001","4-4","90253","20090414100953"," ","37.5985697","127.0849767"
"2187","849212001","13","84251","20090403192013"," ","37.6699859","127.0410226"
"2188","849708003","59","84250","20090710154119"," ","37.6610536","127.0384853"
"2189","839808013","000076","83252","20090401232621","한아름길68-5","37.5523446","126.9230443"
"2190","739406002","000052","73254","20090403191458"," ","37.5489034","127.026633"
"2191","839808023","000086","83252","20090401232351","절두산1길4-4","37.5442207","126.9131982"
"2192","839808007","000070","83253","20090416095042"," ","37.5584873","126.9052266"
"2193","879711001","000134","87250","20090402212155"," ","37.480938","126.9454309"
"2194","839706003","000058","83250","20090331042600","글마을3길8","37.5482103","126.938016"
"2196","789507002","83","92252","20090402235531"," ","37.584779","126.9503683"
"2197","789001001","1","92250","20090327141939"," ","37.5721889","126.9237796"
"2198","808906008","000019","80251","20090409171117"," ","37.4774483","126.9916424"
"2199","808906001","000006","80252","20090406170231","헌인복지6길50","37.4586162","127.0876456"
"2200","729512025","000145","72251","20090402215113","마방길23","37.5681252","127.006494"
"2201","909805293","2-5","90251","20090408172156"," ","37.5766459","127.0841206"
"2202","909706212","3-13","90252","20090324184547"," ","37.5977453","127.0964801"
"2203","909611136","3-9","90252","20090324184825"," ","37.5937246","127.1020747"
"2204","909805297","3-22","90252","20090325064204"," ","37.5866614","127.0927266"
"2205","719809011","01-17","71250","20090401135550","조계사길2","37.5733466","126.9820486"
"2207","739808003","000081","73250","20090413195642","경복새싹길31","37.5492763","127.0876379"
"2208","779908012","98","77251","20090409200255"," ","37.5899734","127.002656"
"2209","729504025","000091","72251","20090329203904"," ","37.5647643","126.993637"
"2210","809810027","000059","80251","20090409170834"," ","37.4781596","126.9921992"
"2211","729909026","06-10","71257","20090402225747"," ","37.5778379","127.0168927"
"2212","729909024","06-61","71257","20090402230935"," ","37.5746575","127.0123885"
"2213","779810033","163","77251","20090409114850"," ","37.5912146","127.0019361"
"2214","809305002","000017","80254","20090407001001"," ","37.4908315","127.0066026"
"2215","809810013","000045","80251","20090409171007"," ","37.4777193","126.9932381"
"2216","779810026","175","77252","20090416145854"," ","37.6089733","127.0249146"
"2217","779810022","169","77252","20090416153503"," ","37.608918","126.9934735"
"2278","910108002","000300","91251","20090330154856","번영7길4","37.5041539","126.9620052"
"2279","719808003","4-49","71254","20090331075235"," ","37.5821014","127.005363"
"2280","869705003","4-6","90253","20090414101103"," ","37.6003551","127.0884273"
"2281","749806002","000106","74250","20090330193217"," ","37.5527119","126.9668772"
"2282","740104003","000115","74254","20090330195657","주성길19","37.5222034","126.9976956"
"2283","749305003","000018","74250","20090330213940"," ","37.531117","126.9727184"
"2284","869909048","2-14","86251","20090329214237"," ","37.6711794","127.0850098"
"2285","869909040","2-7","86251","20090329215036"," ","37.6725888","127.0794263"
"2287","759006005","031","75255","20090504122011"," ","37.5980684","127.0634672"
"2288","719706011","000286","72255","20090330094302","소파길130","37.5565493","126.9795088"
"2289","729402004","000040","72250","20090329164702","박석고개길17-2","37.568841","127.0223555"
"2290","769806003","000065","76254","20090404101739","대신시장4길3","37.5077546","126.9171875"
"2291","910104002","000285","91251","20090330154203","명창2길34","37.5053141","126.9552659"
"2292","879912041","000049","91251","20090330154754"," ","37.506233","126.9631711"
"2293","790310002","000081","79250","20090330115617"," ","37.5164706","127.0613676"
"2294","780001005","41","92251","20090330121536"," ","37.5705313","126.9144324"
"2295","880006014","000014","88251","20090329151455"," ","37.4966375","127.1498777"
"2296","769209006","000016","76254","20090330101057"," ","37.5102027","126.9167626"
"2298","869909036","2-3(일체형)","86251","20090502144909"," ","37.6596879","127.0697785"
"2299","840307001","92","84250","20090326192256","세심1길9","37.6656557","127.0392503"
"2300","719509001","4-33","71254","20090331080009","혜화초등길7-7","37.5893294","126.9964632"
"2301","719808004","3-32","71253","20090325135828"," ","37.5835539","126.9890291"
"2302","859401008","000050","85255","20090326105151"," ","37.4565829","126.9017072"
"2303","719407003","2-15","71252","20090331095047","옥인2길18","37.5800589","126.9658974"
"2304","890209003","043","89254","20090331104505"," ","37.5173192","126.8493206"
"2305","790103049","000044","79253","20090331114007"," ","37.4663706","127.1002759"
"2306","779605002","63","77252","20090331154232"," ","37.599291","127.0103105"
"2307","789208004","10","78256","20090327213323"," ","37.5968979","126.9046957"
"2308","719402017","000056","72252","20090328191113","부엉바위길37","37.5588211","126.9858985"
"2310","839808050","23","83254","20090328231036"," ","37.5479241","126.9598298"
"2311","729504026","000094","72254","20090329053922","마른내길32","37.5588467","127.000895"
"2312","729504031","000106","72254","20090329090731"," ","37.5543816","127.0061171"
"2313","899910033","033","89251","20090331104323"," ","37.5212573","126.8490125"
"2314","729406024","000071","72254","20090329090608"," ","37.5549775","127.0071143"
"2315","810309006","31","81252","20090514151115","발음3길22","37.5489753","126.8355821"
"2316","819911007","08","81251","20090329105207"," ","37.5332026","126.8611126"
"2317","810509001","37","81254","20090329111208"," ","37.5665975","126.8094915"
"2318","810309010","35","81254","20090329111932"," ","37.5879135","126.8027137"
"2319","719606011","117","92253","20090329143640"," ","37.5655144","126.9561932"
"2320","839211010","000021","83254","20090328223732"," ","37.5491531","126.9609983"
"2321","719404001","106","92253","20090329144522"," ","37.5624084","126.950616"
"2323","749412017","000059","74251","20090329204916"," ","37.5245616","127.0012538"
"2324","749612005","000091","74251","20090329210314","빛솔2길18-8","37.5273432","126.9973157"
"2325","869909037","2-4","86251","20090329213916"," ","37.6750673","127.0840084"
"2326","728901003","000003","72254","20090329091559"," ","37.5491036","127.0057768"
"2327","869909046","2-12","86251","20090329214100"," ","37.6715344","127.0771127"
"2328","729512003","000130","72250","20090401223537"," ","37.5559544","127.0150821"
"2329","790103032","000030","79252","20090331015455","단풍나무길42","37.5067644","127.0446483"
"2330","719606008","4-43","71254","20090331185907","동숭2길16","37.5844781","127.0052808"
"2331","729504015","06-11","71257","20090402225632"," ","37.5786497","127.0163343"
"2332","729512014","06-50","71257","20090402230826"," ","37.5778386","127.0113853"
"2334","870206007","000167","87251","20090514151533","예술길27","37.4775763","126.9664986"
"2335","740104002","000114","74250","20090330194644"," ","37.5413967","126.9597809"
"2336","729101001","06-60","71257","20090402230853"," ","37.5737214","127.0112787"
"2337","789105001","64","92252","20090402234841","정원단지5길23","37.5873324","126.9318924"
"2338","879704003","000226","91252","20090408121448","상도동길167","37.4997888","126.9320438"
"2339","730108003","000123","73252","20090414134140"," ","37.5442717","127.0670338"
"2340","739606002","000072","73255","20090415081227"," ","37.5378897","127.0480871"
"2341","739206023","000009","73254","20090415152548","믿음3길26","37.5547676","127.0181989"
"2342","779501017","43","77252","20120522104421"," ","37.6081492","127.0248941"
"2343","759805010","051","75250","20090504120624"," ","37.568785","127.0534708"
"2344","739206036","000010","73253","20090418162905"," ","37.5595443","127.0485961"
"2345","739808017","000104","73254","20090421161908","달찬5길1","37.5474279","127.0137043"
"2347","829707003","000025","82251","20090422144259"," ","37.5423102","127.128591"
"2220","739306008","000047","73250","20090413195719"," ","37.5340487","127.0798983"
"2221","909805291","2-1","90251","20090408172131"," ","37.5899579","127.083493"
"2222","749205002","000012","74250","20090423161148","당고개성지1길15","37.5365858","126.9658245"
"2223","740201003","000121","74252","20091008112600"," ","37.5454173","126.9888802"
"2224","749807001","000100","74252","20090326230507"," ","37.5429614","126.9869132"
"2225","719810018","01-22","71250","20090401135523"," ","37.569891","126.9652567"
"2226","790103003","000013","79251","20090402202816","하늘길21","37.515572","127.0215086"
"2227","870206001","000161","87250","20090402212049","샘마을6길24","37.4684105","126.9393724"
"2228","909611135","3-8","90252","20090324184801"," ","37.5917301","127.0942152"
"2229","879912083","000032","91250","20090409122615"," ","37.5108146","126.9551167"
"2230","779908056","142","77250","20090407171505"," ","37.6001622","127.0319089"
"2232","790103010","000020","79251","20090402203255"," ","37.5148165","127.0268528"
"2233","779908027","113","77253","20090408172053"," ","37.6108744","127.0498724"
"2234","779908022","108","77253","20090408172337"," ","37.6201078","127.0515988"
"2235","879912031","000062","87252","20090403004632"," ","37.4786512","126.9353888"
"2236","879611010","000138","87253","20090403091934"," ","37.4723185","126.9103054"
"2237","879505001","000060","87253","20090403091244"," ","37.4742221","126.9250879"
"2238","839307001","000034","83251","20090328205004","염산5길34","37.5544852","126.9490441"
"2239","790103002","000012","79251","20090402202501"," ","37.5202702","127.0264568"
"2240","779908007","93","77251","20090409115736"," ","37.5921668","126.9933394"
"2241","779810014","159","77251","20090409115659"," ","37.5964269","126.9923703"
"2243","779810007","152","77251","20090409133604","한성대2길18","37.5854525","127.0114267"
"2244","879507013","000142","91253","20090409102957"," ","37.4993833","126.9539043"
"2245","779908031","117","77253","20090408172349"," ","37.6163336","127.0420807"
"2246","829808010","000046","82252","20090504113638"," ","37.5495915","127.1451408"
"2247","729606018","000155","72250","20090415100130"," ","37.5677825","127.0183223"
"2248","780001016","22","92250","20090327145712"," ","37.5584536","126.9330885"
"2249","729909004","000200","72254","20090402002456"," ","37.5545437","127.0057338"
"2250","729909005","000201","72254","20090403194848"," ","37.5498089","127.0078743"
"2251","779810036","172","77250","20090326185356"," ","37.5954405","127.0375438"
"2252","829808020","000051","82251","20090425143102"," ","37.5413963","127.1345612"
"2254","769305006","000031","76253","20090329194936"," ","37.5029467","126.914413"
"2255","909805296","3-17","90252","20090324184949"," ","37.5904294","127.0889256"
"2256","719810017","5-34","71255","20090402211744"," ","37.6028037","126.9684534"
"2257","710107001","01-25","71250","20090401135626","오솔길18","37.5727159","126.9654695"
"2258","880102001","000025","88255","20090324021639","송파대로630","37.4701946","127.1260953"
"2259","769501002","000039","76250","20090326151904","동남2길20-1","37.5205293","126.9066471"
"2260","769806002","000064","76250","20090326152607","북부중앙1길8-1","37.524179","126.9065841"
"2261","840307002","122","84250","20090326193811","꽃동네4길9","37.6523782","127.0236165"
"2262","740512001","000132","74253","20090423185315","신용산길7-4","37.5271068","126.967299"
"2263","729512001","000128","72254","20090402002220"," ","37.5619478","127.0096409"
"2264","719409011","5-29","71255","20090326192645"," ","37.6049111","126.9672395"
"2178","739206018","000025","73253","20090420102135"," ","37.5566645","127.0369015"
"2184","779207002","13","77252","20090331153028"," ","37.5989644","127.0106445"
